Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
ACTIVE,TOYOTA,RAV4,2019.0,YELLOW,Hybrid,N,ALLI TAXI INC,CHICAGO,IL,60620.0,Yellow Cab Association,Owner-Operator,1532Taxi,Taxi
ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,IQQA TAXI INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2793Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUPLLC SERIESXX,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5208Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2015.0,BLUE/WHITE,Hybrid,N,RENEGADE CAB CO THREE,CHICAGO,IL,60646.0,Koam Taxi Association,Owner Manager,2905Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,"REX 6, INC.",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5857Taxi,Taxi
SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ADIL & ZAINAB CORP,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,6034Taxi,Taxi
VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,PATRA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3184Taxi,Taxi
ACTIVE,TOYOTA,PRIUS V,2014.0,WHITE,Hybrid,N,CHIEFY CAB CO,CHICAGO,IL,60647.0,Flash Cab Co,Chicago Taxicab Management Inc.,2833Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MCCAB XVII CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,433Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2019.0,WHITE/BLACK,Hybrid,N,DAVID K CAB CO,CHICAGO,IL,60630.0,Independent1,Owner-Operator,3620Taxi,Taxi
ACTIVE,HONDA,ACCORD,2023.0,GRAY,Hybrid,N,SOUL INFINITE LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1548Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2020.0,YELLOW,Hybrid,N,AMEER INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6207Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2020.0,WHITE/BLUE/STRIPES,Hybrid,N,JASHAN CAB COMPANY,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,196Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2019.0,YELLOW,Hybrid,N,SEJAS INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,4596Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,SCORPION CAB CO.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3863Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,RANGI CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6361Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,BIRKIN CAB CORP.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1791Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,MANZO & SONS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3486Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP III,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,868Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,JOHNS CABS CORP.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,675Taxi,Taxi
SURRENDER,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES IV",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,4863Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO SEVEN INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4621Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,RABAT INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1453Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,KARABOOM CAB CO INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6584Taxi,Taxi
REVOKED,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BELICAGO TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,169Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,BHATTI TAXI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2469Taxi,Taxi
FORECLOSURE,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,REX 7 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2505Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,GLENDALE TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3235Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,BH & BH CORP.,CHICAGO,IL,60645.0,Independent1,Owner-Operator,5540Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2017.0,BLUE/WHITE,Hybrid,N,SENBEL INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,3343Taxi,Taxi
ACTIVE,CHEVROLET,EQUINOX,2020.0,WHITE,Hybrid,N,NASREEN CAB CO,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,6362Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,"ARFI, INC",CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,4517Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"ANDKHOYE, INC.",CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,6518Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,AUNTIE AYELEY LLC,CHICAGO,IL,60612.0,Independent1,Owner Manager,6019Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2014.0,BLACK,Hybrid,N,AKUBA TRANSPORT INC,CHICAGO,IL,60620.0,Independent2,Owner-Operator,5426Taxi,Taxi
SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,HOLY LAND CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,6150Taxi,Taxi
ACTIVE,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,TAURUS CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",214Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP,LLC-SERIES XIX",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,3294Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,SPRUCE TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1299Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2021.0,YELLOW,Hybrid,N,WHITE STAR TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2658Taxi,Taxi
VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,CORFU TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3188Taxi,Taxi
SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,ROADWAY INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2188Taxi,Taxi
VIOLATION,FORD,FUSION,2014.0,GREEN,Hybrid,N,"CHRISS, INC.",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4219Taxi,Taxi
FORECLOSURE,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,REX 5 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2498Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"R & A CITY, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3236Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO MEDALLION THREE LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4427Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AXUM EXPRESS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,389Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2012.0,BLUE/WHITE,Hybrid,N,HRSS CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,3547Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,JAHAN INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,4226Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,PERRY TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,330Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,ACUOMA INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,3893Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,KWANG CAB INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,602Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,"MDT TRANS, INC.",CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5819Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ASCEND INVESTMENTS INCORPORATED,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,1234Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,CHAUDHRY STARS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,110Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,HAIFA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3917Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,MASHAD INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3487Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SIRI-LAK INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2320Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,FILE ZANI CORP.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,6823Taxi,Taxi
SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIESXVII,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,5921Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2019.0,WHITE/BLACK/STRIPES,Hybrid,N,"AAF MANAGEMENT, INC.",CHICAGO,IL,60659.0,Independent1,Owner-Operator,5550Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,YIADOM CORPORATION,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,1127Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"ASHKAHN, INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5419Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,A. N. CAB CO. INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5471Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,A&P TRANSPORTATION INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5266Taxi,Taxi
ACTIVE,KIA,OPTIMA,2015.0,YELLOW,Hybrid,N,MEHDEVIA INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,3360Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,FALCON TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2370Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2015.0,BLUE/WHITE,Hybrid,N,THANK YOU JESUS CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,6158Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,DEVON HACKING CORP.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,6403Taxi,Taxi
ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"HOPE 430 TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2786Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,RIDESHARE TAXI CORP,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2213Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,IYASSU INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,2231Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,DEKA THREE CAB CORP.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3182Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2016.0,WHITE/BLACK/STRIPES,Hybrid,N,LETERNEL EST GRAND INC,CHICAGO,IL,60659.0,Independent1,Owner-Operator,837Taxi,Taxi
ACTIVE,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,TAURUS CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",271Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,RAY 4 GOOD RIDE INC,CHICAGO,IL,60612.0,Independent1,Owner Manager,3397Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2022.0,WHITE,Hybrid,N,AR-RAZZAQ TAXI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4214Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,RAY CAB COMPANY,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3120Taxi,Taxi
VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,SPETSES TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2655Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2017.0,WHITE/BLUE/STRIPES,Hybrid,N,FATJAM INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,6189Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,SHANE TAXI INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3341Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,OXFORD TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2822Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,LEIPZIG TAXI LLC,CHICAGO,IL,60630.0,Flash Cab Co,Star North Management LLC,4152Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,KNARF INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5770Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2021.0,YELLOW,Hybrid,Y,TOUBA.JAMAICA CO,CHICAGO,IL,60619.0,Yellow Cab Association,Owner-Operator,6025Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,HMM INC.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,4020Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MALAGA TAXI  LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1387Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,S & R TAXI CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5458Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,MENDY CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4445Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,IMAGIN EXPRESS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5589Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2024.0,WHITE,Hybrid,N,YOUSIFZAI #1 LLC,CHICAGO,IL,60659.0,Independent1,Owner-Operator,3847Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,SAPEX INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",6463Taxi,Taxi
VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 25 LLC,CHICAGO,IL,60618.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4095Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,YELLOW,Hybrid,Y,AKOWDA TRANSPORT INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,2365Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,TARAS TAXI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,3901Taxi,Taxi
VIOLATION,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1631Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,FOREIGN X PRESS CAB CORP,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,2198Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,FASS EXPRESS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2563Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES 27,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,4548Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,SEGWAY TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,765Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,TOCCA TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3492Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,MONSOON TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,201Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SOPHIE TAXI LLC,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,66Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2020.0,SILVER,Hybrid,N,NOOR CAB INC,CHICAGO,IL,60657.0,Independent1,Owner-Operator,4669Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2020.0,GRAY/WHITE,Hybrid,N,ADDIS FLOWER TAXI CAB SERVICE INC,CHICAGO,IL,60626.0,Choice Taxi Association Inc,Owner-Operator,5764Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,M & M ONE INVESTMENT CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,804Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,SAM & J TRANS INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,5016Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2024.0,WHITE,Hybrid,N,WINDY CITY TAXICAB INC,CHICAGO,IL,60659.0,INDEPENDENT4,Owner-Operator,2983Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,REHMAN BROTHERS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1876Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,FALCON TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1638Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,IMOLA TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4195Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,CHICAB ONE INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2133Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,THE HIGHSIERRA INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,3822Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,PADI INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5719Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,HIGHWAY TAXI INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1615Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,FUNNY MONICA IN CHICAGO INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,202Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,MUSA TAXI CORP,CHICAGO,IL,60647.0,Flash Cab Co,Chicago Taxicab Management Inc.,3500Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,CHARLES ONYEZIA,CHICAGO,IL,60659.0,EXPIRED AFFILIATION,Owner Manager,1657Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SHEZAN INC,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,2358Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"BISMILL TRANS, INC",CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4977Taxi,Taxi
VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,ZHANET CAB CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3366Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MARU & MEAZA INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6541Taxi,Taxi
VIOLATION,TOYOTA,COROLLA,2016.0,WHITE,Hybrid,N,BYRON YABLON,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,6027Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2013.0,WHITE,Hybrid,N,AMC CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3771Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,YAKUB CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1937Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2021.0,BLACK,Hybrid,N,GOZIE 2 SERVICES LLC,CHICAGO,IL,60659.0,INDEPENDENT4,Owner-Operator,1908Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2021.0,WHITE,Hybrid,N,SRT TRANSPORTATIONS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,132Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"MUNAIZ, INC",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1410Taxi,Taxi
ACTIVE,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,TAURUS CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",255Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ZARANGI CAB CO.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,2095Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,BHATTI TAXI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",6525Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,GRAY/WHITE,Hybrid,N,PEACE INC.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,5799Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP IV,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,888Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ELSTON ELEVEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4442Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,SADAT BROTHERS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1041Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,SIENNA ZONE CAB CO.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4577Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,HOOMAN RIDE INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,957Taxi,Taxi
VIOLATION,FORD,FUSION,2013.0,GREEN,Hybrid,N,NECT 12 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6817Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,S & Z EXPRESS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,747Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,ZNF CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5678Taxi,Taxi
